jfreechart/src/test/java/org/jfree/chart/axis/ModuloAxisTest.java,ModuloAxisTest.java,85,50,0.5882353
jfreechart/src/test/java/org/jfree/chart/axis/CategoryLabelPositionsTest.java,CategoryLabelPositionsTest.java,157,47,0.29936305
jfreechart/src/test/java/org/jfree/chart/api/RectangleAlignmentTest.java,RectangleAlignmentTest.java,85,41,0.48235294
jfreechart/src/test/java/org/jfree/chart/WaterfallChartTest.java,WaterfallChartTest.java,119,61,0.5126051
jfreechart/src/test/java/org/jfree/chart/JFreeChartTest.java,JFreeChartTest.java,394,117,0.2969543
jfreechart/src/test/java/org/jfree/chart/title/TitleTest.java,TitleTest.java,81,45,0.5555556
jfreechart/src/test/java/org/jfree/chart/title/DateTitleTest.java,DateTitleTest.java,100,50,0.5
jfreechart/src/test/java/org/jfree/chart/title/CompositeTitleTest.java,CompositeTitleTest.java,134,57,0.42537314
jfreechart/src/test/java/org/jfree/chart/title/ImageTitleTest.java,ImageTitleTest.java,117,113,0.96581197
jfreechart/src/test/java/org/jfree/chart/title/TextTitleTest.java,TextTitleTest.java,132,56,0.42424244
jfreechart/src/test/java/org/jfree/chart/title/ShortTextTitleTest.java,ShortTextTitleTest.java,85,50,0.5882353
jfreechart/src/test/java/org/jfree/chart/AreaChartTest.java,AreaChartTest.java,159,73,0.4591195
jfreechart/src/test/java/org/jfree/chart/XYAreaChartTest.java,XYAreaChartTest.java,145,71,0.48965517
jfreechart/src/test/java/org/jfree/chart/StandardChartThemeTest.java,StandardChartThemeTest.java,232,76,0.3275862
jfreechart/src/test/java/org/jfree/chart/XYLineChartTest.java,XYLineChartTest.java,146,71,0.48630136
jfreechart/src/test/java/org/jfree/chart/BarChartTest.java,BarChartTest.java,157,74,0.4713376
jfreechart/src/test/java/org/jfree/chart/XYBarChartTest.java,XYBarChartTest.java,149,71,0.47651008
jfreechart/src/test/java/org/jfree/chart/XYStepAreaChartTest.java,XYStepAreaChartTest.java,145,71,0.48965517
jfreechart/src/test/java/org/jfree/chart/ScatterPlotTest.java,ScatterPlotTest.java,146,71,0.48630136
jfreechart/src/test/java/org/jfree/chart/ChartRenderingInfoTest.java,ChartRenderingInfoTest.java,112,52,0.4642857
jfreechart/src/test/java/org/jfree/chart/plot/compass/MiddlePinNeedleTest.java,MiddlePinNeedleTest.java,71,47,0.6619718
jfreechart/src/test/java/org/jfree/chart/plot/compass/PlumNeedleTest.java,PlumNeedleTest.java,71,47,0.6619718
jfreechart/src/test/java/org/jfree/chart/plot/compass/PointerNeedleTest.java,PointerNeedleTest.java,71,47,0.6619718
jfreechart/src/test/java/org/jfree/chart/plot/compass/ShipNeedleTest.java,ShipNeedleTest.java,71,47,0.6619718
jfreechart/src/test/java/org/jfree/chart/plot/compass/MeterNeedleTest.java,MeterNeedleTest.java,83,41,0.4939759
jfreechart/src/test/java/org/jfree/chart/plot/compass/LineNeedleTest.java,LineNeedleTest.java,71,47,0.6619718
jfreechart/src/test/java/org/jfree/chart/plot/compass/CompassPlotTest.java,CompassPlotTest.java,117,54,0.46153846
jfreechart/src/test/java/org/jfree/chart/plot/compass/ArrowNeedleTest.java,ArrowNeedleTest.java,75,47,0.62666667
jfreechart/src/test/java/org/jfree/chart/plot/compass/PinNeedleTest.java,PinNeedleTest.java,71,47,0.6619718
